yr,mfr,mfr name,bidx,vid,cfg,carline,car/truck,cid,police,rhp,ec1,ec2,ec3,ec4,ec5,evc,trns,drv,od,etw,cmp,axle,n/v,a/c,dhp,sil,prc,prp,tnum,fuel,C/H,avcd,wt,hc,co,co2,nox,pm,mpg,target-a,target-b,target-c,set-a,set-b,set-c,engine code,eng family,vpc,cstdwn
2009,30,Ford Motor Company,160,8DE1-2.3-H-407,0,FUSION FWD,C,140,N,160,,,,,,102,L5,F,5,3625,9.7,3.86,35.7,Y,13.5,1,3,1,1078902,61,H,,,0.002,0.06,226,,,39.5,35.64,0.4296,0.01765,10.983,0.20812,0.016949,8DE1AD0A05,9FMXV02.3VEX,4,16.59
2009,30,Ford Motor Company,160,8DE1-2.3-H-407,0,FUSION FWD,C,140,N,160,,,,,,102,L5,F,5,3625,9.7,3.86,35.7,Y,13.5,1,21,1,1078901,61,C,,,0.011,0.31,345,0,,25.8,35.64,0.4296,0.01765,10.983,0.20812,0.016949,8DE1AD0A05,9FMXV02.3VEX,4,16.59
2009,30,Ford Motor Company,160,6DE1-2.3-C-404,0,MILAN FWD,C,140,N,160,,,,,,102,L5,F,5,3625,9.7,3.86,35.9,Y,13.4,1,3,1,1064443,61,H,,,0,0.04,221,,,40.2,32.59,0.5419,0.01645,14.096,0.19603,0.01745,6DE1F40B00A,9FMXV02.3VZT,4,16.66
2009,30,Ford Motor Company,160,6DE1-2.3-C-404,0,MILAN FWD,C,140,N,160,,,,,,102,L5,F,5,3625,9.7,3.86,35.9,Y,13.4,1,21,1,1064442,61,C,,,0.005,0.09,342,0,,25.9,32.59,0.5419,0.01645,14.096,0.19603,0.01745,6DE1F40B00A,9FMXV02.3VZT,4,16.66
2009,30,Ford Motor Company,160,6DE1-2.3-C-404,1,MILAN FWD,C,140,N,160,,,,,,102,L5,F,5,3625,9.7,3.86,35.9,Y,13.4,1,3,1,1072969,61,H,,,0,0.04,225,,,39.5,32.59,0.5419,0.01645,14.148,0.05365,0.0185,7DE1F40B06A,9FMXV02.3VZT,4,16.66
2009,30,Ford Motor Company,160,6DE1-2.3-C-404,1,MILAN FWD,C,140,N,160,,,,,,102,L5,F,5,3625,9.7,3.86,35.9,Y,13.4,1,21,1,1072968,61,C,,,0.004,0.09,345,0,,25.8,32.59,0.5419,0.01645,14.148,0.05365,0.0185,7DE1F40B06A,9FMXV02.3VZT,4,16.66
2009,30,Ford Motor Company,161,6DE2-2.3-L-502,0,MILAN FWD,C,140,N,160,,,,,,102,M5,F,2,3500,9.7,4.39,44.9,Y,11.8,1,3,31,1065155,61,H,,,0.002,0.09,220,,,40.3,27.28,0.3128,0.01819,5.982,0.21049,0.01782,6DE2F40506A,9FMXV02.3VEX,4,18.36
2009,30,Ford Motor Company,161,6DE2-2.3-L-502,0,MILAN FWD,C,140,N,160,,,,,,102,M5,F,2,3500,9.7,4.39,44.9,Y,11.8,1,21,31,1065005,61,C,,,0.011,0.32,344,0.01,,25.8,27.28,0.3128,0.01819,5.982,0.21049,0.01782,6DE2F40506A,9FMXV02.3VEX,4,18.36
2009,30,Ford Motor Company,162,6DE1-3.0-F-128,1,MKZ AWD,C,182,N,217,,,,,,102,L6,F,2,3750,10,3.46,31.9,Y,13.3,1,3,31,1064797,61,H,,,0.009,0.07,246,,,36.1,37.4,0.399,0.01693,11.89,0.31251,0.01723,6DE1F60A06A,9FMXV03.0VEK,6,17.43
2009,30,Ford Motor Company,162,6DE1-3.0-F-128,1,MKZ AWD,C,182,N,217,,,,,,102,L6,F,2,3750,10,3.46,31.9,Y,13.3,1,21,31,1064796,61,C,,,0.024,0.18,397,0.01,,22.3,37.4,0.399,0.01693,11.89,0.31251,0.01723,6DE1F60A06A,9FMXV03.0VEK,6,17.43
2009,30,Ford Motor Company,163,7DE1-3.0-C-408,0,MILAN AWD,C,182,N,221,,,,,,102,L6,4,5,4000,10,3.46,31.9,Y,14.3,1,3,1,1074888,61,H,,,0.03,0.31,261,,,34,49.96,0.1579,0.01978,20.563,-0.16741,0.02277,8DE1A60A00A,9FMXV03.0VEJ,6,17.26
2009,30,Ford Motor Company,163,7DE1-3.0-C-408,0,MILAN AWD,C,182,N,221,,,,,,102,L6,4,5,4000,10,3.46,31.9,Y,14.3,1,21,1,1074887,61,C,,,0.03,0.17,430,0.02,,20.6,49.96,0.1579,0.01978,20.564,-0.16741,0.02277,8DE1A60A00A,9FMXV03.0VEJ,6,17.26
2009,30,Ford Motor Company,163,7DE1-3.0-C-408,2,MILAN AWD,C,182,N,221,,,,,,102,L6,4,5,3875,10,3.46,31.9,Y,13.9,1,3,32,1085769,61,H,,,,,,,,34.6,47.43,0.154,0.01978,20.563,-0.16741,0.02277,8DE1A60A20A,9FMXV03.0VEJ,6,17.15
2009,30,Ford Motor Company,163,7DE1-3.0-C-408,2,MILAN AWD,C,182,N,221,,,,,,102,L6,4,5,3875,10,3.46,31.9,Y,13.9,1,21,32,1085768,61,C,,,,,,,,21,47.43,0.154,0.01978,20.563,-0.16741,0.02277,8DE1A60A20A,9FMXV03.0VEJ,6,17.15
2009,30,Ford Motor Company,163,7DE1-3.0-F-401,5,MILAN AWD,C,182,N,210,,,,,,102,L6,4,5,3875,10,3.46,31.9,Y,13.9,1,3,32,1085738,61,H,,,,,,,,34.5,47.43,0.154,0.01978,22.94,-0.13206,0.02259,8DE1A60A20A,9FMXV03.0VEK,6,17.15
2009,30,Ford Motor Company,163,7DE1-3.0-F-401,5,MILAN AWD,C,182,N,210,,,,,,102,L6,4,5,3875,10,3.46,31.9,Y,13.9,1,21,32,1085737,61,C,,,,,,,,21.1,47.43,0.154,0.01978,22.94,-0.13206,0.02259,8DE1A60A20A,9FMXV03.0VEK,6,17.15
2009,30,Ford Motor Company,163,7DE1-3.0-F-401,6,MILAN AWD,C,182,N,210,,,,,,102,L6,4,5,4000,10,3.46,31.9,Y,14.1,1,3,32,1085333,61,H,,,,,,,,34.1,48.46,0.1579,0.01978,22.94,-0.13206,0.02259,8DE1A60A20A,9FMXV03.0VEK,6,17.5
2009,30,Ford Motor Company,163,7DE1-3.0-F-401,6,MILAN AWD,C,182,N,210,,,,,,102,L6,4,5,4000,10,3.46,31.9,Y,14.1,1,21,32,1085345,61,C,,,,,,,,20.7,48.46,0.1579,0.01978,22.94,-0.13206,0.02259,8DE1A60A20A,9FMXV03.0VEK,6,17.5
2009,30,Ford Motor Company,170,8DE1-2.3-H-407,0,FUSION FWD,C,140,N,160,,,,,,102,L5,F,5,3625,9.7,3.86,35.7,Y,13.5,1,3,1,1078902,61,H,,,0.002,0.06,226,,,39.5,35.64,0.4296,0.01765,10.983,0.20812,0.016949,8DE1AD0A05,9FMXV02.3VEX,4,16.59
2009,30,Ford Motor Company,170,8DE1-2.3-H-407,0,FUSION FWD,C,140,N,160,,,,,,102,L5,F,5,3625,9.7,3.86,35.7,Y,13.5,1,21,1,1078901,61,C,,,0.011,0.31,345,0,,25.8,35.64,0.4296,0.01765,10.983,0.20812,0.016949,8DE1AD0A05,9FMXV02.3VEX,4,16.59
2009,30,Ford Motor Company,170,6DE1-2.3-C-404,0,MILAN FWD,C,140,N,160,,,,,,102,L5,F,5,3625,9.7,3.86,35.9,Y,13.4,1,3,1,1064443,61,H,,,0,0.04,221,,,40.2,32.59,0.5419,0.01645,14.096,0.19603,0.01745,6DE1F40B00A,9FMXV02.3VZT,4,16.66
2009,30,Ford Motor Company,170,6DE1-2.3-C-404,0,MILAN FWD,C,140,N,160,,,,,,102,L5,F,5,3625,9.7,3.86,35.9,Y,13.4,1,21,1,1064442,61,C,,,0.005,0.09,342,0,,25.9,32.59,0.5419,0.01645,14.096,0.19603,0.01745,6DE1F40B00A,9FMXV02.3VZT,4,16.66
2009,30,Ford Motor Company,170,6DE1-2.3-C-404,1,MILAN FWD,C,140,N,160,,,,,,102,L5,F,5,3625,9.7,3.86,35.9,Y,13.4,1,3,1,1072969,61,H,,,0,0.04,225,,,39.5,32.59,0.5419,0.01645,14.148,0.05365,0.0185,7DE1F40B06A,9FMXV02.3VZT,4,16.66
2009,30,Ford Motor Company,170,6DE1-2.3-C-404,1,MILAN FWD,C,140,N,160,,,,,,102,L5,F,5,3625,9.7,3.86,35.9,Y,13.4,1,21,1,1072968,61,C,,,0.004,0.09,345,0,,25.8,32.59,0.5419,0.01645,14.148,0.05365,0.0185,7DE1F40B06A,9FMXV02.3VZT,4,16.66
2009,30,Ford Motor Company,171,6DE2-2.3-L-502,0,MILAN FWD,C,140,N,160,,,,,,102,M5,F,2,3500,9.7,4.39,44.9,Y,11.8,1,3,31,1065155,61,H,,,0.002,0.09,220,,,40.3,27.28,0.3128,0.01819,5.982,0.21049,0.01782,6DE2F40506A,9FMXV02.3VEX,4,18.36
2009,30,Ford Motor Company,171,6DE2-2.3-L-502,0,MILAN FWD,C,140,N,160,,,,,,102,M5,F,2,3500,9.7,4.39,44.9,Y,11.8,1,21,31,1065005,61,C,,,0.011,0.32,344,0.01,,25.8,27.28,0.3128,0.01819,5.982,0.21049,0.01782,6DE2F40506A,9FMXV02.3VEX,4,18.36
2009,30,Ford Motor Company,172,6DE1-3.0-F-128,1,MKZ AWD,C,182,N,217,,,,,,102,L6,F,2,3750,10,3.46,31.9,Y,13.3,1,3,31,1064797,61,H,,,0.009,0.07,246,,,36.1,37.4,0.399,0.01693,11.89,0.31251,0.01723,6DE1F60A06A,9FMXV03.0VEK,6,17.43
2009,30,Ford Motor Company,172,6DE1-3.0-F-128,1,MKZ AWD,C,182,N,217,,,,,,102,L6,F,2,3750,10,3.46,31.9,Y,13.3,1,21,31,1064796,61,C,,,0.024,0.18,397,0.01,,22.3,37.4,0.399,0.01693,11.89,0.31251,0.01723,6DE1F60A06A,9FMXV03.0VEK,6,17.43
2009,30,Ford Motor Company,173,7DE1-3.0-C-408,0,MILAN AWD,C,182,N,221,,,,,,102,L6,4,5,4000,10,3.46,31.9,Y,14.3,1,3,1,1074888,61,H,,,0.03,0.31,261,,,34,49.96,0.1579,0.01978,20.563,-0.16741,0.02277,8DE1A60A00A,9FMXV03.0VEJ,6,17.26
2009,30,Ford Motor Company,173,7DE1-3.0-C-408,0,MILAN AWD,C,182,N,221,,,,,,102,L6,4,5,4000,10,3.46,31.9,Y,14.3,1,21,1,1074887,61,C,,,0.03,0.17,430,0.02,,20.6,49.96,0.1579,0.01978,20.564,-0.16741,0.02277,8DE1A60A00A,9FMXV03.0VEJ,6,17.26
2009,30,Ford Motor Company,173,7DE1-3.0-C-408,2,MILAN AWD,C,182,N,221,,,,,,102,L6,4,5,3875,10,3.46,31.9,Y,13.9,1,3,32,1085769,61,H,,,,,,,,34.6,47.43,0.154,0.01978,20.563,-0.16741,0.02277,8DE1A60A20A,9FMXV03.0VEJ,6,17.15
2009,30,Ford Motor Company,173,7DE1-3.0-C-408,2,MILAN AWD,C,182,N,221,,,,,,102,L6,4,5,3875,10,3.46,31.9,Y,13.9,1,21,32,1085768,61,C,,,,,,,,21,47.43,0.154,0.01978,20.563,-0.16741,0.02277,8DE1A60A20A,9FMXV03.0VEJ,6,17.15
2009,30,Ford Motor Company,173,7DE1-3.0-F-401,5,MILAN AWD,C,182,N,210,,,,,,102,L6,4,5,3875,10,3.46,31.9,Y,13.9,1,3,32,1085738,61,H,,,,,,,,34.5,47.43,0.154,0.01978,22.94,-0.13206,0.02259,8DE1A60A20A,9FMXV03.0VEK,6,17.15
2009,30,Ford Motor Company,173,7DE1-3.0-F-401,5,MILAN AWD,C,182,N,210,,,,,,102,L6,4,5,3875,10,3.46,31.9,Y,13.9,1,21,32,1085737,61,C,,,,,,,,21.1,47.43,0.154,0.01978,22.94,-0.13206,0.02259,8DE1A60A20A,9FMXV03.0VEK,6,17.15
2009,30,Ford Motor Company,173,7DE1-3.0-F-401,6,MILAN AWD,C,182,N,210,,,,,,102,L6,4,5,4000,10,3.46,31.9,Y,14.1,1,3,32,1085333,61,H,,,,,,,,34.1,48.46,0.1579,0.01978,22.94,-0.13206,0.02259,8DE1A60A20A,9FMXV03.0VEK,6,17.5
2009,30,Ford Motor Company,173,7DE1-3.0-F-401,6,MILAN AWD,C,182,N,210,,,,,,102,L6,4,5,4000,10,3.46,31.9,Y,14.1,1,21,32,1085345,61,C,,,,,,,,20.7,48.46,0.1579,0.01978,22.94,-0.13206,0.02259,8DE1A60A20A,9FMXV03.0VEK,6,17.5
2009,30,Ford Motor Company,180,8PG1-3.5-H-100,1,TAURUS AWD,C,213,N,265,,,,,,102,L6,F,5,4000,10,2.77,26.3,Y,,1,3,32,1086257,61,H,,,,,,,,38.5,27.02,0.6919,0.01779,19.3,-0.92348,0.03148,8PG1FF0A11A,9FMXV03.7VEL,6,17.48
2009,30,Ford Motor Company,180,8PG1-3.5-H-100,1,TAURUS AWD,C,213,N,265,,,,,,102,L6,F,5,4000,10,2.77,26.3,Y,,1,21,32,1086256,61,C,,,,,,,,22.3,27.02,0.6919,0.01779,19.3,-0.92348,0.03148,8PG1FF0A11A,9FMXV03.7VEL,6,17.48
